x

Colletes phaceliae
Dasypyga alternosquamella
Aeshna palmata
Aeolothrips versicolor
Gnorimoschema VNG018
Aritranis director
Frontinella pyramitela
Macrocera zetterstedti
Dolichomitus imperator
Rachispoda limosa
Anaplectoides prasina
Amara idahoana
Phytocoris dumicola
Lordithon appalachianus
Phytodietus obscurus
Judolia quadrata
Zenophleps lignicolorata
Cladius gregarius
Leptopterna dolabrata
Apamea centralis
Epeorus deceptivus
Eleodes extricatus
Lacinipolia lorea
Anania mysippusalis
Coleophora brunneipennis
Elaphrus americanus
Pseudanostirus hoppingi
Hebecnema vespertina
Harpalus somnulentus
Lasioglossum tenax
Eucosma parmatana
Coleophora granulatella
Euodynerus foraminatus
Flexamia modica
Phytocoris stellatus
Scopula quinquelinearia
Lithophane unimoda
Pardosa mulaiki
Pantoclis obscuripes
Euchlaena madusaria
Scythris pilosella
Chloealtis abdominalis
Prosimulium exigens
Coleotechnites lewisi
Cryptus albitarsis
Culicoides cockerellii
Calosoma luxatum
Amara gibba
Operophtera bruceata
Burnsius communis
Caloptilia sp.
Eupithecia satyrata
Myelopsis minutularia
Sympistis heliophila
Dichelotarsus lygarius
Tetrix ornata
Hyperaspis postica
Stempellinella fimbriata
Mydaea canescens
Dufourea holocyanea
Pyrrharctia isabella
Rhyacophila hyalinata
Ceraticelus bulbosus
Nebria frigida
Boloria selene
Corrodopsylla curvata
Catops egenus
Phytocoris eurekae
Geina tenuidactylus
Andrena medionitens
Eulachnus rileyi
Hoplitis robusta
Dyschirius tenuispinus
Selatosomus semimetallicus
Donacia hirticollis
Callophrys augustinus
Holcostethus macdonaldi
Rhagonycha mandibularis
Telenomus nysivorus
Bledius tarandus
Epiblema periculosana
Fannia melanura
Scolothrips uzeli
Dictyna minuta
Capitophorus hudsonicus
Bius estriatus
Chorebus talaris
Bryotropha boreella
Exechia micans
Limnospila albifrons
Coleophora JFL078
Eupithecia perfusca
Lopidea instabilis
Otophorus haemorrhoidalis
Eupithecia absinthiata
Agonum corvus
Tapinocyba dietrichi
Crumomyia pilosa
Mesochorus ottawaensis
Amphipogon hyperboreus
Mimoschinia rufofascialis
Mompha unifasciella
Corticarina cavicollis
Stigmella salix_SD
Cotesia jft06
Hybomitra frontalis
Cotesia plathypenae
Lasioglossum ebmerellum
Eupithecia cretaceata
Hypocoena inquinata
Altica corni
Emblyna maxima
Dictyna bostoniensis
Euchlaena obtusaria
Hyperomyzus pallidus
Plateumaris flavipes
Heriades carinatus
Exotela nr. hera 2
Hemileuca vanschayki
Tharsalea helloides
Lestes unguiculatus
Leuconycta lepidula
Poeciloneta variegata
Boettcheria latisterna
Amara sinuosa
Caloreas n. sp. nr. occidentella
Eurytoma acuta
Xanthorhoe algidata
Pullimosina vockerothi
Antepirrhoe semiatrata
Dolichovespula alpicola
Microgaster sp.
Sciophila karelica
Gnorimoschema VNG011
Smittia sp. 8ES
Dysstroma hersiliata
Stenus sibiricus
Serica anthracina
Periscepsia laevigata
Philhygra subpolaris
Gnorimoschema banksiella
Epameibaphis atricornis
Oxyptilus delawaricus
Xanthorhoe ferrugata
Diapterna omissa
Tromatobia ovivora
Eucosma influana
Tebenna balsamorrhizella
Gnorimoschema gallaeasterella
Spiriverpa albiceps
Priognathus monilicornis
Phoetaliotes nebrascensis
Atheta keeni
Platyseius n. sp. 1
Amara scitula
Scythris immaculatella
Arachnospila dakota
Osmia ednae
Donacia proxima
Dichopygina stricta
Phebellia helvina
Limnia ottawensis
Ancylis subaequana
Megaselia arizonensis
Boloria epithore
Crambus unistriatellus
Boletina minuta
Cheiroseius cascadensis
Pontia occidentalis
Sussaba pulchella
Choristostigma disputalis
Agoliinus leopardus
Elasmostethus cruciatus
Chalcoscirtus alpicola
Erebia mancinus
Chalcosyrphus curvaria
Claustropyga corticis
Ischiolepta vaporariorum
Pelegrina flaviceps
Mompha sp.
Cubocephalus associator
Euxoa auxiliaris
Auleutes epilobii
Arachnospila arcta
Sceptonia nigra
Cinygmula sp.JMW5
Oncopsis albicollis
Gnorimoschema gallaesolidaginis
Eulogia ochrifrontella
Microplitis jft07
Pardosa modica
Eristalis stipator
Anasimyia diffusus
Caenoscelis subdeplanata
Lacinipolia pensilis
Helcystogramma casca
Lacinipolia acutipennis
Bondia shastana
Mydaea otiosa
Anasimyia anausis
Symplecis invisitata
Zapada columbiana
Ischnosoma fimbriatum
Plataea trilinearia
Coleophora JFL148
Albuna pyramidalis
Halictus rubicundus
Parapiophila kugluktuk
Phyllophaga anxia
Donacia pubescens
Udea turmalis
Rhopalosiphum cerasifoliae
Pristiphora siskiyouensis
Dinotrema longworthi
Neanura muscorum
Graphomya cf. ungava
Hubneria estigmenensis
Stigmella populus_CO
Halictus confusus
Glypta macra
Carterocephalus skada
Hypena edictalis
Tachyporus maculicollis
Dysstroma formosa
Mordellistena bicinctella
Gypsonoma nebulosana
Athysanella obesa
Eurytoma discordans
Ameletus similior
Tachysphex pompiliformis
Pipunculus sp. CA7
Besma quercivoraria
Eupithecia columbiata
Drepana arcuata
Coleophora sparsipuncta
Theonoe stridula
Dusona variabilis
Haplodrassus eunis
Dasyhelea bifida
Gnorimoschema contraria
Andrena algida
Gnathochorisis dentifer
Ceratozetes gracilis
Tetraopes femoratus
Panthea furcilla
Tharsalea dione
Agrotis orthogonia
Orthocladius oblidens
Pelomyiella mallochi
Coleotechnites sp.
Coleophora JFL015
Islandiana longisetosa
Lasioglossum semicaeruleum
Allantus albolabris
Paraclemensia acerifoliella
Euxoa perolivalis
Gypsonoma substitutionis
Rhamphura JFL012
Macropogon piceus
Spelobia fungivora
Phytomyza sp. guanella
Sicya crocearia
Eumenes crucifera
Capsula subflava
Sericosema juturnaria
Oligota pusillima
Lygidea rosacea
Macaria decorata
Gerris pingreensis
Chionodes sistrella
Syrphus vitripennis
Lygidea annexa
Tanytarsus lestagei
Wesmaelius nervosus
Mycetaulus nigritellus
Cicurina intermedia
Encoptolophus costalis
Sciota rubescentella
Tetropium cinnamopterum
Tibellus asiaticus
Actia diffidens
Melanophthalma villosa
Spodolepis danbyi
Anacampsis fragariella
Caloptilia murtfeldtella
Closterocerus trifasciatus
Itoplectis quadricingulata
Macropsis basalis
Cortodera subpilosa
Donacaula aquilellus
Corynoptera blanda
Elaphrus lecontei
Ceratina neomexicana
Mompha idaei
Foxella ignota
Spirembolus prominens
Collinsia ksenia
Gelechia mandella
Themira maculitarsis
Euxoa obeliscoides
Oedothorax alascensis
Botanophila helviana
Mycetaulus bipunctatus group
Pemphigus bursarius
Hybomitra rhombica
Lypha setifacies
Myrmica lobifrons
Rhipidia maculata
Rhimphoctona macrocephala
Bradysia moestula
Agriphila plumbifimbriellus
Glischrochilus moratus
Cerodontha capitata
Gyrophaena nana
Dolichopus diversipennis
Ectoedemia canutus
Gnathusa tenuicornis
Forcipomyia glauca
Chionodes nigrobarbata
Pipiza subinflatifrons
Aleochara tahoensis
Ancistrocerus capra
Gyrinus picipes
Vespula consobrina
Xanthotype sospeta
Abagrotis brunneipennis
Xanthorhoe sp.
Triphleba lugubris
Cabrulus pinnipenis
Aeshna interrupta
Ilybius wasastjernae
Paratenetus fuscus
Oeneis melissa
Parasemia plantaginis
Pelastoneurus vagans
Acasis viridata
Osmia bucephala
Eurimyia stipata
Gyrophaena affinis
Monophadnus pallescens
Anthicus coracinus
Eudonia alpina
Platynus decentis
Aedes canadensis
Castianeira walsinghami
Chrysops ater
Philhygra terrestris
Erynnis icelus
Cordilura confusa
Sympistis occata
Omalus aeneus
Rhysodromus histrio
Friesea millsi
Tenthredo sp. 13
Perizoma custodiata
Syngrapha angulidens
Cucullia speyeri
Pemphigus populiramulorum
Trochosa terricola
Gymnophora luteiventris
Papilio zelicaon
Elachiptera nigriceps
Aeolothrips nasturtii
Xanthorhoe lacustrata
Agrotis daedalus
Sympycnus lineatus
Aleiodes gastritor
Neogalerucella quebecensis
Clinocera lecta
Agalliopsis ancistra
Apanteles conanchetorum
Megarcys subtruncata
Cratichneumon viator
Proclitus paganus
Cephaloon bicolor
Ancistrocerus sp. MB-B
Scymnus opaculus
Anatis lecontei
Catocala hermia
Parydra fossarum
Agyneta danielbelangeri
Sicya macularia
Campiglossa clathrata
Coleophora rugosae
Apotomis capreana
Spilosoma pteridis
Agathidium angulare
Anthophora bomboides
Osmia proxima
Lambdina fiscellaria
Ypsolopha dorsimaculella
Dichelotarsus puncticollis
Sylvicola alternatus
Mordella atrata
Pedilus abnormis
Metaseiulus citri
Spudaeus indigus
Greya subalba
Scrobipalpula radiatella
Aphis astragalina
Phronia nigripalpis
Coelichneumon nobilis
Laccobius cinereus
Dytiscus cordieri
Plagodis pulveraria
Neoligia subjuncta
Elachista pyrrha
Macaria bitactata
Catocala parta
Cepegillettea betulaefoliae
Isophrictis magnella
Spilogona monacantha
Arhopalus foveicollis
Rhagium inquisitor
Oobius buprestidis
Metanomus insidiosus
Agonopterix argillacea
Azelia gibbera
Delia setigera
Speyeria zerene
Litopenaeus setiferus
Aphis farinosa
Ischiolepta intermedia
Phaonia cf. bidentata
Gonatium crassipalpum
Skeironozercon embersoni
Sirex nitidus
Euphyia intermediata
Sciophila hirta
Syngrapha rectangula group
Ravinia stimulans
Lytta cyanipennis
Dasyphora cordilleriana
Dolichopus stenhammari
Pelegrina proterva
Holopyga ventralis
Erigorgus ambiguus
Protocalliphora bennetti
Pelochrista watertonana
Eucosma octopunctana
Olcella cinerea
Glutops rossi
Rugathodes sexpunctatus
Dicranomyia spinifera
Cicindela longilabris
Drapetisca alteranda
Ampedus luctuosus
Glyphidocera hurlberti
Chalarus sp. OR1
Oxypoda lacustris
Scatopsciara edwardsi
Campiglossa jamesi
Lycoriella agraria
Mycetophila abiecta
Spilogona atrisquamula
Tharsalea heteronea
Pyrausta unifascialis
Aedes dorsalis
Chelifera palloris
Hadromorphus glaucus
Cotesia jft48
Mordellistena frosti
Tipula parshleyi
Quedius molochinoides
Passaloecus annulatus
Saldula opacula
Trichopria suspecta
Holcostethus tristis
Melanoplus montanus
Retinia sp.
Microweisea misella
Gnorimoschema intermedium
Acronicta longa
Amara blanchardi
Theridion petraeum
Campylomyza dilatata
Elaphrus californicus
Malthodes macnabi
Micrempis bomboxynon
Scrobipalpula lutescella
Cheilosia cf. tristis
Trichodezia albovittata
Trochilodes skinneri
Archips purpurana
Ceutorhynchus erysimi
Carpatolechia belangerella
Stigmella PopulusCO
Bembidion canadianum
Mydaea furtiva
Paramixozercon sp. JCS01
Atheta allocera
Glaucopsyche piasus
Gerris comatus
Panthea acronyctoides
Phytocoris heidemanni
Catocala semirelicta
Blissus canadensis
Eupithecia annulata
Digrammia californiaria
Liriomyza kenti
Bibio xanthopus
Zercon sp. JCS17
Macaria signaria group
Coleophora cervinella
Chionodes whitmanella
Improphantes sp. 1GAB
Lemellus bimaculatus
Philhygra jarmilae
Eucosma refusana
Agyneta sp. 1GAB
Nycteus testaceus
Caloptilia scutellariella
Dilophus tibialis
Cnephia dacotensis
Cyphoderris monstrosa
Tinagma obscurofasciella
Euxoa munis
Strigota obscurata
Liebstadia similis
Agabus infuscatus
Ablabesmyia monilis
Loensia maculosa
Megachile frigida
Pteronarcella badia
Geocoris bullatus
Pheosia portlandia
Hydrotaea unispinosa
Illinoia menziesiae
Wubana atypica
Hilara argentata
Coquillettidia perturbans
Phthitia lineasterna
Simulium craigi
Adelognathus pallipes
Euxoa pestula
Longitarsus erro
Clistoronia magnifica
Chelonus andrievskii
Acleris sp.
Euxoa servitus
Hypopteromalus percussor
Monosynamma bohemanni
Euodynerus annulatus-complex
Gypsoaphis oestlundi
Bradysia peraffinis
Panscopus aequalis
Dryomyza setosa
Epinotia medioplagata
Philhygra pseudoterminalis
Phtheochroa aegrana
Phthiracarus boresetosus
Paraphaenocladius sp. 4ES
Asteromyia modesta
Proctolaelaps sp. JCS11
Agriades optilete
Lathys alberta
Neoascia sphaerophoria
Coleophora comptoniella
Liogluta terminalis
Boloria freija
Tachinus thruppi
Eupelmus vesicularis
Euxoa setonia
Helina fulvisquama
Ipimorpha pleonectusa
Grammia blakei
Sobarocephala lachnosternum
Clistoabdominalis sp. TX3
Trechus chalybeus
Euxoa choris
Dikraneura mali
Fannia abrupta
Spilogona gibsoni
Tychius meliloti
Ancistrocerus albolacteus
Mecyna submedialis
Pyropyga nigricans
Atheta circulicollis
Olcella parva
Ophraella americana
Spargania luctuata
Coleophora glaucella
Pipunculus sp. ON17
Philolithus sordidus
Agabus kootenai
Philonthus vulgatus
Tharsalea rubidus
Coproica ferruginata
Lasiopogon aldrichii
Lasiopogon prima
Liriomyza trifoliearum
Cephalops pallidivittipes
Boreonectes griseostriatus
Gnorimoschema VNG016
Limnophora nr. sp. 2 AKR
Tachinomyia variata
Oxybelus uniglumis
Catoptria oregonicus
Ooctonus silvensis
Glypta consimilis
Ebo bucklei
Harpalus ventralis
Oncopsis coloradensis
Exochomus aethiops
Olethreutes astrologana
Conioscinella zetterstedti
Apotomis spinulana
Crepidodera digna
Eido trimaculella
Catocala junctura
Limnophyes sp. 5ES
Gamasellus sp. JCS08
Sitona aquilonius
Mniotype ducta
Camponotus novaeboracensis
Atheta irrupta
Neotrombicula microti
Heterothops nr. conformis
Hesperia comma
Laphria janus
Grammonota gentilis
Hydrocolus rubyae
Protoboarmia porcelaria
Pelochrista morrisoni
Euxoa laetificans
Ectropis crepuscularia
Pocadicnemis pumila
Strongylophthalmyia pengellyi
Acalypta elegans
Gerdana caritella
Landryia impositella
Skeironozercon tricavus
Orthostigma 2MJS
Digrammia denticulata
Melanoplus borealis
Platycheirus confusus
Micropeplus laticollis
Delia radicum
Tanymecus confusus
Sparganothis vocaridorsana
Leiodes collaris
Peleteria anaxias
Lasioglossum sp. nov A
Sweltsa revelstoka
Anacampsis conclusella
Sympetrum corruptum
Alydus pilosulus
Sirex cyaneus
Amblyscirtes vialis
Horisme intestinata
Heleodromia chillcotti
Lasioseius sp. 22
Philetus schizophorus
Tenthredo borealis
Arctobyrrhus subcanus
Eulithis xylina
Spargania magnoliata
Spilosoma vagans
Triphleba aqualis
Aleochara suffusa
Hebecephalus rostratus
Rachispoda vespertina
Carterocephalus mandan
Cricotopus triannulatus
Phytomyza nr. arnicae
Trichalophus alternatus
Lissonota lineolaris
Mompha conturbatella
Olethreutes quadrifidum
Pteronarcys dorsata
Acyrthosiphon macrosiphum
Ravinia acerba
Phaenops drummondi
Evagetes consimilis
Idiocera blanda
Chalcosyrphus vecors
Oedothorax trilobatus
Anasimyia perfidiosa
Argyresthia flexilis
Arrenoseius morgani
Aphanistes masoni
Coleophora maritella
Psylliodes punctulatus
Pseudacaudella rubida
Camptochaeta consimilis
Phyllomyza sp. VLB7
Pyrgus centaureae
Psychoglypha subborealis
Ochlodes sylvanoides
Dinera grisescens
Trichiotinus assimilis
Idaea rotundopennata
Apotomis bifida
Euceraphis papyrifericola
Chionodes grandis
Cricotopus tricinctus
Amphizoa lecontei
Aulocara femoratum
Megaselia fujiokai
Eudorylas slovacus
Procladius rufovittatus
Exechiopsis fimbriata
Xyonysius californicus
Psilonotus hortensia
Euura stenogaster
Cossonus pacificus
Pinalitus rostratus
Haplotinea insectella
Mompha sexstrigella
Episyron biguttatus
Stigmella salicis
Dinocampus coccinellae
Aphis infrequens
Paracladopelma winnelli
Quedius vilis
Pachypappa pseudobyrsa
Caligodorus opacus
Coleophora JFL174
Scatopsciara neglecta
Syngrapha orophila
Boloria chariclea
Thaumatopsis fernaldella
Labops brooksi
Agonopterix gelidella
Rhamphomyia polita group
Asca sp. JCS09
Improphantes cf. flexilis
Corymbitodes pygmaeus
Atractodes pauxillus
Arpedium tenue
Andrena costillensis
Cydia populana
Chelaseius floridanus
Libellula quadrimaculata
Panurginus beardsleyi
Diplocladius cultriger
Euxoa aequalis
Cinara medispinosa
Hydrobius fuscipes var. fuscipes
Hypatopa sp. 18
Sarcophaga citellivora
Zaphne nearctica
Phytomyza fuscula
Paraswammerdamia lapponica
Thripsaphis ballii
Cordilura atrata
Themira notmani
Phyllodinus nervatus
Hybauchenidium gibbosum
Cypridopsis vidua
Chaitophorus pustulatus
Spelobia sp.
Caloptilia anthobaphes
Coleophora JFL083
Hemileuca nevadensis
Meteorus cinctellus
Pyla aenigmatica
Plebejus idas
Epinotia removana
Gnorimoschema jocelynae
Cerodontha angulata
Coproporus ventriculus
Phytomyza crassiseta
Scaphisoma repandum
Boloria astarte
Campodorus viduus
Delia tarsata
Acossus centerensis
Virgichneumon faunus
Entephria multivagata
Lacinipolia sp.
Boernerina variabilis
Fannia tibialis
Agyneta perspicua
Sympistis mackiei
Orthopelma mediator
Rhamphomyia virgata grp.
Ligyrocoris sylvestris
Scopula siccata
Pyrausta borealis
Philonthus cognatus
Rhagoletis basiola
Mydaea brevipilosa
Acleris maximana
Lacanobia nevadae
Prostoia besametsa
Lepidostoma unicolor
Ophion idoneus
Aeolothrips fasciatus
Ancistrocerus sp. MB-A
Autographa ampla
Micaria constricta
Anyphaena pacifica
Dilophus stigmaterus
Hypebaeus bicolor
Hoplandrothrips chapmani
Chrysotoxum flavifrons
Coleophora wyethiae
Cochylichroa hoffmanana
Exechia dorsalis
Dysstroma suspectata
Botanophila hucketti
Nodisoplata diffinis
Panurginus aff. occidentalis
Bembidion quadrifoveolatum
Dichelonyx backii
Osmia atriventris
Sigara decoratella
Sympistis riparia
Euxoa pleuritica
Macropsis deviridis
Fallapion speculiferum
Acronicta insularis
Archiearis infans
Pseudohermonassa tenuicula
Tipula triplex
Probole alienaria
Liriomyza septentrionalis
Acrolyta glacialis
Coleophora detractella
Eutrichota parafacialis
Rondaniella dimidiata
Buprestis confluenta
Lepyrus oregonus
Furcula furcula
Sipha elegans
Diastata vagans
Laccophilus biguttatus
Scrobipalpa sp. nr. artemisella 1
Dochmonota langori
Xanthorhoe baffinensis
Cryphalus ruficollis
Enoplognatha marmorata
Neoscutopterus angustus
Lampronia sublustris
Polychrysia esmeralda
Schinia acutilinea
Hemerobius dorsatus
Coproica mitchelli
Dolomedes triton
Dendroctonus punctatus
Bembidion transparens
Synplasta karelica
Chorebus nr. amauromyzae
Poecilonota cyanipes
Propelops canadensis
Ula sylvatica
Fannia fuscula
Cladotanytarsus sp. TE04
Philonthus cruentatus
Xysticus ellipticus
Stretchia plusiaeformis
Laricobius laticollis
Pella caliginosa
Euxoa mimallonis
Dicranomyia modesta
Triepeolus helianthi
Ectemnius maculosus
Agabus smithi
Drepana bilineata
Elaphria alapallida
Trichopria tenuicornis
Satilatlas marxi
Coelichneumon eximius
Catops paramericanus
Orfelia falcata
Drassyllus niger
Bryotropha altitudophila
Anaphothrips obscurus
Scelolyperus nigrocyaneus
Nitidolimonius resplendens
Neolygus communis
Coleophora JFL013
Stratiomys barbata
Plectiscus callidulus
Fannia penepretiosa
Anisotoma errans
Sepsis punctum
Ectemnius ruficornis
Trichopalpus palpalis
Aelia americana
Bembidion interventor
Synneuron decipiens
Liogluta nr. aloconotoides
Coleophora multipulvella
Psychoda albipennis
Limnaecia phragmitella
Chionodes iridescens
Diastrophus kincaidii
Stictopleurus viridicatus
Philonthus caeruleipennis
Philygria vittipennis
Liogluta nitens
Lasius subumbratus
Zanclognatha sp. 1
Limenitis lorquini
Epirrhoe alternata
Oligia egens
Colias palaeno
Oxythrips divisus
Philodromus oneida
Bradysia algidus
Hypatopa binotella
Allosirocalus angulatus
Paratanytarsus sp. 7TE
Thera otisi
Hypsopygia olinalis
Eucosma marmontana
Macrosiphoniella absinthii
Elachiptera penita
Dicranomyia halterata
Euxoa manitobana
Neocephalosphaera brevis
Platypolia mactata
Rheumaptera subhastata
Olethreutes rusticanum
Pseudexentera spoliana
Oomyzus scaposus
Forcipomyia sp. 5ES
Platycheirus hyperboreus
Agabus confinis
Terellia ruficauda
Ptiliola kunzei
Anastrangalia sanguinea
Zelus tetracanthus
Pegomya terminalis
Judolia montivagans
Phlattothrata parva cf.
Bombus bifarius
Anacharis eucharioides
Melanoplus dawsoni
Diadasia australis
Xylotrechus undulatus
Bucculatrix pomifoliella
Hypagyrtis unipunctata
Pleotrichophorus longinectarius
Atomaria kamtschatica
Sweltsa sp. BIOUG01
Valenzuela sp. 1EM&KJ
Limenitis archippus
Rhopalopterum soror
Colias pelidne
Digrammia subminiata
Anthocoris antevolens
Zapada haysi
Pleromelloida conserta
Parhelophilus obsoletus
Microplitis jft46
Orchopeas caedens
Cerodontha longipennis
Anatella simpatica
Hydropsyche placoda
Rhizophagus pseudobrunneus
Peromyia lisatengoe
Blaste sp. 1KJ&EM
Hyalophora gloveri
Mimesa ezra
Dinothenarus capitatus
Nemapogon roburella
Oeneis chryxus
Epargyreus clarus
Chaitophorus macrostachyae
Battaristis nigratomella
Stigmella corylifoliella
Eucinetus haemorrhoidalis
Cimberis elongata
Coleophora JFL063
Neottiglossa undata
Coleophora cretaticostella
Ophion sp. 5 MDS2014
Paraleucoptera albella
Plectiscidea communis
Enchodes sericea
Plutella vanella
Syritta pipiens
Lonchodryinus ruficornis
Homoeosoma electella
Neriene sp. 1GAB
Coleophora JFL066
Aphis lugentis
Dolichogenidea sicaria
Tenthredo sp. 22
Dufourea maura
Pterostichus protractus
Dusona vitticollis
Peromyia impexa
Arpedium brunnescens
Bolitobius cingulatus
Neothetalia columbiana
Cotesia jft30
Teliapsocus conterminus
Tryphon mystax
Dasysyrphus creper
Bucculatrix canadensisella
Quedius incisus
Cratyna nobilis
Feltia jaculifera
Ancistrocerus catskill-group
Vespula germanica
Ceraticelus crassiceps
Psilopa girschneri
Stiphrosoma humerale
Calliphora loewi
Dolichovespula norvegicoides
Arachnospila scelesta
Rhaphium femoratum
Pemphigus populitransversus
Psychoda cinerea
Lasioglossum albohirtum
Apotomis apateticana
Coleophora JFL091
Sparganothis violaceana
Ischiolepta pusilla
Ixala desperaria
Aplectoides condita
Sympistis augustus
Cypha inexpectata
Olethreutes minaki
Smittia sp. 26ES
Gnorimoschema nanulum
Bembidion concolor
Tollius curtulus
Lacinipolia davena
Glyptapanteles fulvipes
Limotettix utahnus
Acentrella lapponica
Notiophilus semistriatus
Euscelidius schenckii
Clubiona saltitans
Metriocnemus intergerivus
Pachyrhinus elegans
Limnia inopa
Suleima baracana
Exechia separata
Suwallia sp. BIOUG01
Limnophora sp. 2 akr
Pelochrista nr. ophionana
Dargida diffusa
Psiloscelis subopaca
Pseudocoenosia solitaria
Cicadula saliens
Symmigma minimum
Sphecodes solonis
Clubiona bryantae
Tachinus flavipennis
Hydrotaea tuberculata
Schinia cumatilis
Lispe nasoni
Xenochironomus xenolabis
Walckenaeria lepida
Coccinella transversoguttata
Hydropsyche alternans
Dichopygina duplicis
Lycia rachelae
Nysius fuscovittatus
Elachista patriodoxa
Episyron quinquenotatus
Melanoplus infantilis
Tachinus frigidus
Cotesia jft35
Polyblastus tibialis
Mydaea nr. armatipes
Glypta rufula
Decodes horariana
Zelotes sula
Mydaea nr. otiosa
Platycheirus pictipes
Holarctia obliterata
Auletobius congruus
Eumenes consobrinus
Philarctus bergrothi
Suillia apicalis
Leucania dia
Plutella porrectella
Atheta ventricosa
Silusa californica
Helophorus oblongus
Helina obscurata
Synomelix albipes
Euura extensicornis
Helina nigribasis
Ephedrus plagiator
Platycheirus modestus
Mecomma gilvipes
Osmia tristella
Spaelotis clandestina
Platycheirus naso
Laccocera flava
Hydroporus mannerheimi
Gnorimoschema sp.
Stegana coleoptrata
Plateumaris dubia
Monsoma pulveratum
Arrenurus planus
Autographa pseudogamma
Thereva cingulata
Andrena campanulae
Lozotaenia hesperia
Necrodes surinamensis
Uroobovella sp. 1WK
Tenthredo colon
Evagetes parvus
Quedius brunnipennis
Propelops alaskensis
Bolitophila austriaca
Orthoperus scutellaris
Cricotopus trifasciatus
Aethes sexdentata
Perittia eremonoma
Araneus corticarius
Agrypon flaveolatum
Syntemna relicta
Alloxysta macrophadna
Molanna flavicornis
Lepyrus labradorensis
Euodynerus planitarsis
Xylota confusa
Feltia mollis
Pimpla stricklandi
Hahnia cinerea
Carabodes labyrinthicus
Apanteles jft01
Xyela bakeri
Tetanocera valida
Mycomya fuscata
Eleodes tricostatus
Delia lineariventris
Lasioglossum abundipunctum
Synanthedon bolteri
Platypolia contadina
Stethophyma lineatum
Chaitophorus nigrae
Colias gigantea
Parornix obliterella
Crepidodera populivora
Sympistis cibalis
Neottiura bimaculata
Hygrotus punctilineatus
Sciomyza simplex
Xanthorhoe alticolata
Pseudocollinella arctopellucida
Yoraperla brevis
Boloria alberta
Notiphila pallidipalpis
Episyron oregon
Adalia bipunctata
Lioporeus pilatei
Thalycra sinuata
Sphaeriestes virescens
Eupelmus utahensis
Caryocolum marmoreum
Protoperigea anotha
Coelosia truncata
Serropalpus coxalis
Eusphalerum fenyesi
Xylocoris galactinus
Helophilus latifrons
Heringia salax
Pyla criddlella
Phytoseius macropilis
Fannia subpubescens
Anevrina spinipes
Agabus bicolor
Titanoeca nivalis
Coelosynapha heberti
Carsia sororiata
Ericaphis wakibae
Cryptoserphus dilatus
Clinocera disjuncta
Forcipomyia cf. acidicola
Resapamea passer
Alydus calcaratus
Culicoides stilobezzioides
Paraleuctra occidentalis
Lasionycta pulverea
Brachycampta barbata
Agraylea saltesea
Epicauta pruinosa
Meloe dianella
Oreonetides flavus
Coenus delius
Hister furtivus
Bembidion carinula
Polites mystic
Draeculacephala crassicornis
Lasioglossum prasinogaster
Talavera minuta
Aphis sp. E rgf-2008
Liriomyza minor
Ravinia planifrons
Mycomya tenuis
Eumacaria madopata
Bracon crassicornis
Astata leuthstromi
Fannia lepida
Adelognathus punctulatus
Hydriomena morosata
Elachista aphyodes
Ponometia tortricina
Artemisaphis artemisicola
Cyanus elongata
Xanthocaecilius sommermanae
Usofila pacifica
Microplitis jft33
Platycerus depressus
Coleophora JFL047
Scopula junctaria
Prociphilus americanus
Agathidium difforme
Lebertia porosa
Habronattus sp. 3GAB
Erigone blaesa
Nomada sp42373
Ceraticelus laetabilis
Desoria grisea
Parornix dubitella
Alloperla serrata
Dolichopus lepidus
Greya enchrysa
Pediasia dorsipunctellus
Trigonotylus americanus
Bathyplectes curculionis
Drasteria howlandii
Zyras obliquus
Pseudeva purpurigera
Schinia persimilis
Dysstroma rutlandia
Coccinella prolongata
Parornix sp. Amelanchier_utahensis
Amydria effrentella
Andrena thaspii
Lacanobia radix
Aristotelia devexella
Quedius pullmani
Coleophora deauratella
Euxoa adumbrata
Pelochrista fernaldana
Pipunculus horvathi
Pipunculus sp. ON18
Atropacarus striculus
Megaselia stoakesi
Chionodes continuella
Amauromyza scleritica
Ancistrocerus spenceri
Baileya ophthalmica
Euophrys monadnock
Kolenetrus plenus
Pararchytas decisus
Neoarctia beanii
Macrochilo bivittata
Sweltsa borealis
Sarcophaga sexpunctata
Microplitis jft36
Iphidozercon sp. JCS20
Hippodamia parenthesis
Phyllotreta denticornis
Acrobasis rubrifasciella
Tipula platymera
Stroggylocephalus placidus
Anthomyia plurinotata
Deraeocoris piceicola
Herthania concinna
Patrocloides montanus
Culicoides chiopterus
Dyschirius campicola
Sphaeridium lunatum
Cosmopterix abdita
Elatobia montelliella
Ophiomyia nasuta
Coleophora JFL055
Papaipema harrisii
Agyneta sp. 2GAB
Oligophlebodes ruthae
Suillia sororcula
Montiphylax thor
Crenitis paradigma
Lobiopa undulata
Atheta strigosula
Trapezonotus arenarius
Pelochrista lathami
Plagiomimicus expallidus
Zercon sp. JCS05
Depressaria eleanorae
Sarcophaga aldrichi
Pholetesor viminetorum
Hylobius pinicola
Auridius auratus
Lygus shulli
Paromalus mancus
Idiodonus aurantiacus
Lacinipolia naevia
Mycodrosophila dimidiata
Caloptilia cornusella
Trichiosoma triangulum
Aclastus gracilis
Agonopterix flavicomella
Platygaster sagana
Hedria mixta
Dolichopus groenlandicus
